,Unnamed: 0.1,Unnamed: 0,PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input_99_app,output_99_app,sys_99_app,llmcalls,llmcalls_made,interaction_id,input_avg_app,output_avg_app,sys_avg_app,input_min_app,output_min_app,sys_min_app,input_max_app,output_max_app,sys_max_app,ArrivalTime
0,0,0,1422,143,11213,2024-09-04 06:00:00,0,25779.0,523.0,0,1,0,0,4489.778352419653,212.82545253047653,0,402.0,11.0,0,35233.0,1200.0,0,0
1,1,1,23843,455,44736,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,160978,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
2,2,2,4252,62,327626,2024-09-04 06:00:00,17,24866.0,590.0,0,12,0,160977,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
3,3,3,5854,14,325465,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160976,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
4,4,4,4828,6,326690,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160975,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
5,5,5,1798,157,71447,2024-09-04 06:00:00,16,15001.0,287.0,0,1,0,157161,2901.5015690376567,153.2288179916318,0,962.0,0.0,0,16921.0,687.0,0,0
6,6,6,1798,140,71446,2024-09-04 06:00:00,16,15001.0,287.0,0,1,0,157160,2901.5015690376567,153.2288179916318,0,962.0,0.0,0,16921.0,687.0,0,0
7,7,7,7573,18,828,2024-09-04 06:00:00,15,30350.0,520.0,0,4,0,156466,8829.546415094339,53.36415094339623,0,348.0,1.0,0,32178.0,1375.0,0,0
8,8,8,350,1,257625,2024-09-04 07:00:00,14,45249.0,733.0,0,1,0,156465,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,0
9,9,9,350,1,65477,2024-09-04 06:00:00,14,45249.0,733.0,0,3,0,149744,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,0
10,10,10,11666,481,256446,2024-09-04 06:00:00,14,45249.0,733.0,0,1,0,149743,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,0
11,11,11,3309,28,257790,2024-09-04 06:00:00,14,45249.0,733.0,0,2,0,149742,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,0
12,12,12,1690,263,944,2024-09-04 06:00:00,14,45249.0,733.0,0,1,0,149741,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,0
13,13,13,5685,616,12661,2024-09-04 07:00:00,13,39065.0,1326.0,0,1,0,149740,7011.152271592611,577.8412381427859,0,3064.0,6.0,0,100739.0,3000.0,0,0
14,14,14,1118,6,325465,2024-09-04 06:00:00,17,24866.0,590.0,0,4,1,160976,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
15,15,15,7667,66,6103,2024-09-04 07:00:00,10,56767.0,157.0,0,1,0,142163,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
16,16,16,26581,89,6103,2024-09-04 07:00:00,10,56767.0,157.0,0,1,0,142161,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
17,17,17,1572,46,6103,2024-09-04 07:00:00,10,56767.0,157.0,0,1,0,142160,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
18,18,18,16109,107,6103,2024-09-04 06:00:00,10,56767.0,157.0,0,1,0,129889,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
19,19,19,28200,54,6103,2024-09-04 06:00:00,10,56767.0,157.0,0,1,0,129888,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
20,20,20,10250,92,6103,2024-09-04 06:00:00,10,56767.0,157.0,0,1,0,129887,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
21,21,21,3762,8,123649,2024-09-04 07:00:00,9,23936.0,635.0,0,1,0,129886,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
22,22,22,19490,416,124347,2024-09-04 07:00:00,9,23936.0,635.0,0,1,0,129874,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
23,23,23,5806,19,124032,2024-09-04 06:00:00,9,23936.0,635.0,0,5,0,125897,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
24,24,24,508,6,124032,2024-09-04 06:00:00,9,23936.0,635.0,0,5,1,125897,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
25,25,25,16195,239,123493,2024-09-04 06:00:00,9,23936.0,635.0,0,1,0,125896,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
26,26,26,16227,156,123493,2024-09-04 06:00:00,9,23936.0,635.0,0,1,0,125895,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
27,27,27,1786,6,123716,2024-09-04 06:00:00,9,23936.0,635.0,0,4,0,125894,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
28,28,28,5286,19,123774,2024-09-04 06:00:00,9,23936.0,635.0,0,1,0,125893,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,0
29,29,29,6622,60,6103,2024-09-04 07:00:00,10,56767.0,157.0,0,1,0,142162,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,0
30,30,30,1752,6,6103,2024-09-04 07:00:00,8,1957.0,11.0,0,1,0,125892,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
31,31,31,7232,83,12396,2024-09-04 06:00:00,17,24866.0,590.0,0,3,0,160979,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
32,32,32,2864,46,337001,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,160981,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
33,33,33,5257,52,338280,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160980,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
34,34,34,5935,14,257800,2024-09-04 06:00:00,17,24866.0,590.0,0,5,0,160995,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
35,35,35,5220,37,60598,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160990,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
36,36,36,353,1,338287,2024-09-04 06:00:00,17,24866.0,590.0,0,7,0,160999,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
37,37,37,3575,31,338302,2024-09-04 06:00:00,17,24866.0,590.0,0,2,0,160997,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
38,38,38,661,6,119496,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160998,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
39,39,39,2910,28,338302,2024-09-04 06:00:00,17,24866.0,590.0,0,2,1,160997,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
40,40,40,4843,51,312891,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,160996,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
41,41,41,971,6,257800,2024-09-04 06:00:00,17,24866.0,590.0,0,5,1,160995,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
42,42,42,535,6,253538,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160994,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
43,43,43,11654,3,2697,2024-09-04 06:00:00,17,24866.0,590.0,0,2,0,160993,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
44,44,44,6925,27,243547,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160986,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
45,45,45,10447,137,334578,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,160992,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
46,46,46,530,6,338280,2024-09-04 06:00:00,17,24866.0,590.0,0,4,1,160980,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
47,47,47,7969,3,338256,2024-09-04 06:00:00,17,24866.0,590.0,0,2,0,160991,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
48,48,48,5964,3,318333,2024-09-04 06:00:00,17,24866.0,590.0,0,3,0,160985,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
49,49,49,16205,283,337105,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,160989,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
50,50,50,4486,22,338278,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160982,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
51,51,51,9107,30,336646,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160988,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
52,52,52,922,6,338114,2024-09-04 06:00:00,17,24866.0,590.0,0,2,0,160987,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
53,53,53,1871,6,243547,2024-09-04 06:00:00,17,24866.0,590.0,0,4,1,160986,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
54,54,54,3267,12,338278,2024-09-04 06:00:00,17,24866.0,590.0,0,4,1,160982,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
55,55,55,904,6,318333,2024-09-04 06:00:00,17,24866.0,590.0,0,3,1,160985,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
56,56,56,6935,6,312608,2024-09-04 06:00:00,17,24866.0,590.0,0,4,0,160984,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
57,57,57,2906,12,338278,2024-09-04 06:00:00,17,24866.0,590.0,0,4,2,160982,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
58,58,58,14898,3,315350,2024-09-04 06:00:00,17,24866.0,590.0,0,2,0,160983,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
59,59,59,3572,12,338278,2024-09-04 06:00:00,17,24866.0,590.0,0,4,3,160982,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
60,60,60,4079,12,5815,2024-09-04 06:00:00,17,24866.0,590.0,0,288,0,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
61,61,61,502,6,60598,2024-09-04 06:00:00,17,24866.0,590.0,0,4,1,160990,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
62,62,62,4261,31,325465,2024-09-04 06:00:00,17,24866.0,590.0,0,1,0,161000,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
63,63,63,798,4,6103,2024-09-04 07:00:00,8,1957.0,11.0,0,1,0,125891,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
64,64,64,1482,4,6103,2024-09-04 06:00:00,8,1957.0,11.0,0,1,0,112524,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
65,65,65,1638,41,143096,2024-09-04 07:00:00,5,18192.0,501.0,0,2,0,53181,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
66,66,66,353,1,6,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53184,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
67,67,67,394,1,6103,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53183,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
68,68,68,5978,34,13227,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53182,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
69,69,69,5986,35,143096,2024-09-04 07:00:00,5,18192.0,501.0,0,2,1,53181,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
70,70,70,710,30,11162,2024-09-04 06:00:00,5,18192.0,501.0,0,15,0,40664,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
71,71,71,709,18,6,2024-09-04 06:00:00,5,18192.0,501.0,0,1,0,40667,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
72,72,72,1636,41,6103,2024-09-04 06:00:00,5,18192.0,501.0,0,17,0,40666,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
73,73,73,6138,23,6,2024-09-04 06:00:00,5,18192.0,501.0,0,1,0,40665,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
74,74,74,5974,22,11162,2024-09-04 06:00:00,5,18192.0,501.0,0,15,1,40664,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
75,75,75,1238,119,189685,2024-09-04 07:00:00,3,4477.0,400.0,0,1,0,40663,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
76,76,76,1396,63,73608,2024-09-04 07:00:00,3,4477.0,400.0,0,1,0,40662,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
77,77,77,4389,129,73672,2024-09-04 07:00:00,3,4477.0,400.0,0,1,0,40661,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
78,78,78,8341,60,143518,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53179,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
79,79,79,1309,153,188442,2024-09-04 07:00:00,3,4477.0,400.0,0,1,0,40660,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
80,80,80,4112,58,181709,2024-09-04 06:00:00,3,4477.0,400.0,0,1,0,29127,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
81,81,81,3120,400,186047,2024-09-04 06:00:00,3,4477.0,400.0,0,2,0,29126,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
82,82,82,1668,96,186046,2024-09-04 06:00:00,3,4477.0,400.0,0,1,0,29125,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
83,83,83,4312,176,178489,2024-09-04 06:00:00,3,4477.0,400.0,0,1,0,29124,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
84,84,84,1407,43,6103,2024-09-04 07:00:00,2,3511.0,263.0,0,1,0,29123,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
85,85,85,2104,226,6103,2024-09-04 07:00:00,2,3511.0,263.0,0,1,0,29122,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
86,86,86,1234,93,6103,2024-09-04 07:00:00,2,3511.0,263.0,0,1,0,29121,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
87,87,87,692,44,6103,2024-09-04 07:00:00,2,3511.0,263.0,0,1,0,29120,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
88,88,88,122,1,6103,2024-09-04 07:00:00,2,3511.0,263.0,0,1,0,29119,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
89,89,89,1082,128,6103,2024-09-04 06:00:00,2,3511.0,263.0,0,1,0,6116,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
90,90,90,176,1,6103,2024-09-04 06:00:00,2,3511.0,263.0,0,1,0,6115,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
91,91,91,1395,74,6103,2024-09-04 06:00:00,2,3511.0,263.0,0,1,0,6114,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
92,92,92,1335,53,6103,2024-09-04 06:00:00,2,3511.0,263.0,0,1,0,6113,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
93,93,93,4286,89,179560,2024-09-04 07:00:00,3,4477.0,400.0,0,1,0,40659,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,0
94,94,94,801,3,6103,2024-09-04 07:00:00,8,1957.0,11.0,0,1,0,125890,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
95,95,95,1535,2,12662,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53185,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
96,96,96,3579,166,6,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53153,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
97,97,97,945,4,6103,2024-09-04 06:00:00,8,1957.0,11.0,0,1,0,112523,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
98,98,98,922,4,6103,2024-09-04 06:00:00,8,1957.0,11.0,0,1,0,112522,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
99,99,99,1374,6,6103,2024-09-04 06:00:00,8,1957.0,11.0,0,1,0,112521,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,0
100,100,100,2551,48,6,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112520,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
101,101,101,4522,35,144038,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,53078,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
102,102,102,2729,131,38779,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,53101,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
103,103,103,8927,53,245542,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112519,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
104,104,104,3370,66,120282,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112518,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
105,105,105,4940,44,187596,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112517,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
106,106,106,5986,43,330675,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112516,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
107,107,107,3138,38,345938,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112515,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
108,108,108,8112,48,73657,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112514,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
109,109,109,3269,115,309383,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112513,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
110,110,110,8561,31,11969,2024-09-04 07:00:00,5,18192.0,501.0,0,1,0,53186,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,0
111,111,111,4377,40,7808,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112512,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
112,112,112,3143,37,345937,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112510,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
113,113,113,3576,42,330469,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112509,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
114,114,114,5698,41,268398,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112508,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
115,115,115,3298,69,338253,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53513,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
116,116,116,2834,48,338252,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53512,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
117,117,117,3673,57,71332,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53511,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
118,118,118,4993,38,334102,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53510,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
119,119,119,1324,66,253538,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53509,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
120,120,120,2881,43,323680,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53508,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
121,121,121,1653,36,119162,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53507,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
122,122,122,4446,45,338251,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53506,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
123,123,123,10636,48,336768,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53505,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
124,124,124,1407,45,187168,2024-09-04 06:00:00,7,12115.0,177.0,0,1,0,53504,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
125,125,125,3752,51,124306,2024-09-04 07:00:00,7,12115.0,177.0,0,1,0,112511,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,0
126,126,126,151,1,6103,2024-09-04 06:00:00,2,3511.0,263.0,0,1,0,6112,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,0
127,127,127,325,4,338287,2024-09-04 06:00:00,17,24866.0,590.0,0,7,1,160999,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
128,128,128,3570,9,253538,2024-09-04 06:00:00,17,24866.0,590.0,0,5,0,161001,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
129,129,129,4418,69,37658,2024-09-04 07:00:00,19,9358.0,346.0,0,1,0,237803,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,0
130,130,130,2106,34,40819,2024-09-04 07:00:00,19,9358.0,346.0,0,1,0,237802,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,0
131,131,131,7569,14,37654,2024-09-04 07:00:00,19,9358.0,346.0,0,1,0,237800,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,0
132,132,132,8497,19,61056,2024-09-04 06:00:00,19,9358.0,346.0,0,1,0,231804,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,0
133,133,133,354,1,6103,2024-09-04 06:00:00,19,9358.0,346.0,0,2,0,231803,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,0
134,134,134,1432,513,12662,2024-09-04 07:00:00,18,2560.0,1245.0,0,3,0,4471,1735.5384432466708,538.8751585288522,0,913.0,31.0,0,129066.0,1500.0,0,0
135,135,135,1345,443,12662,2024-09-04 07:00:00,18,2560.0,1245.0,0,3,1,4471,1735.5384432466708,538.8751585288522,0,913.0,31.0,0,129066.0,1500.0,0,0
136,136,136,1362,438,12662,2024-09-04 07:00:00,18,2560.0,1245.0,0,3,2,4471,1735.5384432466708,538.8751585288522,0,913.0,31.0,0,129066.0,1500.0,0,0
137,137,137,3574,11,345759,2024-09-04 07:00:00,17,24866.0,590.0,0,4,0,231739,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
138,138,138,6527,179,342539,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231759,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
139,139,139,2909,12,345978,2024-09-04 07:00:00,17,24866.0,590.0,0,2,0,231785,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
140,140,140,3578,15,124345,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231786,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
141,141,141,3270,12,345978,2024-09-04 07:00:00,17,24866.0,590.0,0,2,1,231785,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
142,142,142,6001,217,37445,2024-09-04 06:00:00,20,14607.0,377.0,0,3,0,53542,8028.364771151178,92.74687933425795,0,997.0,9.0,0,14839.0,800.0,0,0
143,143,143,3581,20,65437,2024-09-04 07:00:00,17,24866.0,590.0,0,3,0,231783,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
144,144,144,4655,65,189102,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231740,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
145,145,145,5342,6,8901,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231784,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
146,146,146,5158,229,186961,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231676,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
147,147,147,6958,3,345950,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231683,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
148,148,148,6607,416,299124,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231660,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
149,149,149,3266,10,341153,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231767,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
150,150,150,2885,26,5815,2024-09-04 07:00:00,17,24866.0,590.0,0,288,1,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
151,151,151,6834,14,44855,2024-09-04 07:00:00,17,24866.0,590.0,0,2,0,231779,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
152,152,152,3276,20,65437,2024-09-04 07:00:00,17,24866.0,590.0,0,3,1,231783,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
153,153,153,523,6,299124,2024-09-04 07:00:00,17,24866.0,590.0,0,1,0,231782,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,0
