,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made
0,dummy-lora-7b-rank-8-0,178,18,2.5608162879943848,1.4680662155151367,0.0,0,0,0,0,4489,1,212,1,2000,1,1
1,dummy-lora-7b-rank-8-2,532,8,1.6792528629302979,1.4668128490447998,0.0,160977,2,0,17,5770,1,57,1,2000,12,1
2,dummy-lora-7b-rank-8-3,732,2,2.4042301177978516,2.3741250038146973,0.0,160976,3,0,17,5770,1,57,1,2000,4,1
3,dummy-lora-7b-rank-8-4,604,1,2.374008893966675,2.3736774921417236,0.0,160975,4,0,17,5770,1,57,1,2000,4,1
4,dummy-lora-7b-rank-8-5,225,20,3.8563506603240967,2.373065710067749,0.0,157161,5,0,16,2901,1,153,1,2000,1,1
5,dummy-lora-7b-rank-8-6,225,18,3.8051650524139404,2.3721060752868652,0.0,157160,6,0,16,2901,1,153,1,2000,1,1
6,dummy-lora-7b-rank-8-7,947,3,2.4269468784332275,2.3703973293304443,0.0,156466,7,0,15,8829,1,53,1,2000,4,1
7,dummy-lora-7b-rank-8-8,44,1,2.370924234390259,2.370767116546631,0.0,156465,8,0,14,6370,1,102,1,2000,1,1
8,dummy-lora-7b-rank-8-9,44,1,2.3699657917022705,2.36958384513855,0.0,149744,9,0,14,6370,1,102,1,2000,3,1
9,dummy-lora-7b-rank-8-10,1459,61,8.589433908462524,2.3684744834899902,0.0,149743,10,0,14,6370,1,102,1,2000,1,1
10,dummy-lora-7b-rank-8-11,414,4,2.449746608734131,2.3677093982696533,0.0,149742,11,0,14,6370,1,102,1,2000,2,1
11,dummy-lora-7b-rank-8-12,212,33,5.938067197799683,2.3664002418518066,0.0,149741,12,0,14,6370,1,102,1,2000,1,1
12,dummy-lora-7b-rank-8-13,711,77,10.945254802703857,2.3649747371673584,0.0,149740,13,0,13,7011,1,577,1,2000,1,1
13,dummy-lora-7b-rank-8-3,140,1,2.3648343086242676,2.3644559383392334,0.0,160976,14,0,17,5770,1,57,1,2000,4,2
14,dummy-lora-7b-rank-8-14,959,9,2.5729470252990723,2.3634707927703857,0.0,142163,15,0,10,14854,1,74,1,2000,1,1
15,dummy-lora-7b-rank-8-14,197,6,2.496009111404419,2.362443685531616,0.0,142160,17,0,10,14854,1,74,1,2000,1,1
16,dummy-lora-7b-rank-8-14,1282,12,3.6347532272338867,2.3619625568389893,0.0,129887,20,0,10,14854,1,74,1,2000,1,1
17,dummy-lora-7b-rank-8-15,471,1,2.3597733974456787,2.3593950271606445,0.0,129886,21,0,9,6481,1,66,1,2000,1,1
18,dummy-lora-7b-rank-8-17,726,3,2.4151055812835693,2.3589112758636475,0.0,125897,23,0,9,6481,1,66,1,2000,5,1
19,dummy-lora-7b-rank-8-17,64,1,2.3582041263580322,2.3578720092773438,0.0,125897,24,0,9,6481,1,66,1,2000,5,2
20,dummy-lora-7b-rank-8-19,224,1,2.3572466373443604,2.357098340988159,0.0,125894,27,0,9,6481,1,66,1,2000,4,1
21,dummy-lora-7b-rank-8-20,661,3,3.6543471813201904,3.589702606201172,0.0,125893,28,0,9,6481,1,66,1,2000,1,1
22,dummy-lora-7b-rank-8-14,828,8,3.787816286087036,3.589632749557495,0.0,142162,29,0,10,14854,1,74,1,2000,1,1
23,dummy-lora-7b-rank-8-14,219,1,3.5879907608032227,3.5873324871063232,0.0,125892,30,0,8,1172,1,4,1,2000,1,1
24,dummy-lora-7b-rank-8-21,904,11,3.860478639602661,3.587069272994995,0.0,160979,31,0,17,5770,1,57,1,2000,3,1
25,dummy-lora-7b-rank-8-22,358,6,3.7341980934143066,3.586470365524292,0.0,160981,32,0,17,5770,1,57,1,2000,1,1
26,dummy-lora-7b-rank-8-23,658,7,3.7586326599121094,3.5861096382141113,0.0,160980,33,0,17,5770,1,57,1,2000,4,1
27,dummy-lora-7b-rank-8-24,742,2,3.6223132610321045,3.5843093395233154,0.0,160995,34,0,17,5770,1,57,1,2000,5,1
28,dummy-lora-7b-rank-8-25,653,5,3.704453945159912,3.5840373039245605,0.0,160990,35,0,17,5770,1,57,1,2000,4,1
29,dummy-lora-7b-rank-8-26,45,1,3.582517147064209,3.581923723220825,0.0,160999,36,0,17,5770,1,57,1,2000,7,1
30,dummy-lora-7b-rank-8-27,447,4,3.6781368255615234,3.5808756351470947,0.0,160997,37,0,17,5770,1,57,1,2000,2,1
31,dummy-lora-7b-rank-8-28,83,1,3.5805246829986572,3.5799529552459717,0.0,160998,38,0,17,5770,1,57,1,2000,4,1
32,dummy-lora-7b-rank-8-27,364,4,3.675747871398926,3.579019784927368,0.0,160997,39,0,17,5770,1,57,1,2000,2,2
33,dummy-lora-7b-rank-8-29,606,7,3.7514753341674805,3.5779433250427246,0.0,160996,40,0,17,5770,1,57,1,2000,1,1
