,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made
0,dummy-lora-7b-rank-8-0,178,18,2.580090284347534,1.4756419658660889,0.0,0,0,0,0,4489,1,212,1,2000,1,1
1,dummy-lora-7b-rank-8-2,532,8,1.6904969215393066,1.474409580230713,0.0,160977,2,0,17,5770,1,57,1,2000,12,1
2,dummy-lora-7b-rank-8-3,732,2,2.4236531257629395,2.393930435180664,0.0,160976,3,0,17,5770,1,57,1,2000,4,1
3,dummy-lora-7b-rank-8-4,604,1,2.393281936645508,2.392836570739746,0.0,160975,4,0,17,5770,1,57,1,2000,4,1
4,dummy-lora-7b-rank-8-5,225,20,3.8165814876556396,2.3916633129119873,0.0,157161,5,0,16,2901,1,153,1,2000,1,1
5,dummy-lora-7b-rank-8-6,225,18,3.7648046016693115,2.391803503036499,0.0,157160,6,0,16,2901,1,153,1,2000,1,1
6,dummy-lora-7b-rank-8-7,947,3,2.446183681488037,2.3906402587890625,0.0,156466,7,0,15,8829,1,53,1,2000,4,1
7,dummy-lora-7b-rank-8-8,44,1,2.390003204345703,2.389566421508789,0.0,156465,8,0,14,6370,1,102,1,2000,1,1
8,dummy-lora-7b-rank-8-9,44,1,2.389294147491455,2.3891663551330566,0.0,149744,9,0,14,6370,1,102,1,2000,3,1
9,dummy-lora-7b-rank-8-10,1459,61,8.697209119796753,2.388230323791504,0.0,149743,10,0,14,6370,1,102,1,2000,1,1
10,dummy-lora-7b-rank-8-11,414,4,2.468562602996826,2.386847734451294,0.0,149742,11,0,14,6370,1,102,1,2000,2,1
11,dummy-lora-7b-rank-8-12,212,33,5.976343393325806,2.3850152492523193,0.0,149741,12,0,14,6370,1,102,1,2000,1,1
12,dummy-lora-7b-rank-8-13,711,77,11.110350608825684,2.384071111679077,0.0,149740,13,0,13,7011,1,577,1,2000,1,1
13,dummy-lora-7b-rank-8-3,140,1,2.3837640285491943,2.38328218460083,0.0,160976,14,0,17,5770,1,57,1,2000,4,2
14,dummy-lora-7b-rank-8-14,959,9,2.5929129123687744,2.3831446170806885,0.0,142163,15,0,10,14854,1,74,1,2000,1,1
15,dummy-lora-7b-rank-8-14,197,6,2.514460802078247,2.38102126121521,0.0,142160,17,0,10,14854,1,74,1,2000,1,1
16,dummy-lora-7b-rank-8-14,1282,12,3.5996217727661133,2.3803772926330566,0.0,129887,20,0,10,14854,1,74,1,2000,1,1
17,dummy-lora-7b-rank-8-15,471,1,2.3794362545013428,2.3789925575256348,0.0,129886,21,0,9,6481,1,66,1,2000,1,1
18,dummy-lora-7b-rank-8-17,726,3,2.434300661087036,2.3787267208099365,0.0,125897,23,0,9,6481,1,66,1,2000,5,1
19,dummy-lora-7b-rank-8-17,64,1,2.377758264541626,2.3776044845581055,0.0,125897,24,0,9,6481,1,66,1,2000,5,2
