,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made
0,dummy-lora-7b-rank-8-0,178,18,2.743985176086426,1.5435426235198975,0.0,0,0,0,0,4489,1,212,1,2000,1,1
1,dummy-lora-7b-rank-8-2,532,8,1.7563865184783936,1.541971206665039,0.0,160977,2,0,17,5770,1,57,1,2000,12,1
2,dummy-lora-7b-rank-8-3,732,2,1.5945711135864258,1.541189432144165,0.0,160976,3,0,17,5770,1,57,1,2000,4,1
3,dummy-lora-7b-rank-8-4,604,1,1.5407066345214844,1.5405488014221191,0.0,160975,4,0,17,5770,1,57,1,2000,4,1
4,dummy-lora-7b-rank-8-5,225,20,2.7928285598754883,1.5397706031799316,0.0,157161,5,0,16,2901,1,153,1,2000,1,1
5,dummy-lora-7b-rank-8-6,225,18,2.7394344806671143,1.539041519165039,0.0,157160,6,0,16,2901,1,153,1,2000,1,1
6,dummy-lora-7b-rank-8-7,947,3,2.608556032180786,2.5528531074523926,0.0,156466,7,0,15,8829,1,53,1,2000,4,1
7,dummy-lora-7b-rank-8-8,44,1,2.5525529384613037,2.5522189140319824,0.0,156465,8,0,14,6370,1,102,1,2000,1,1
8,dummy-lora-7b-rank-8-9,44,1,2.5511178970336914,2.5506415367126465,0.0,149744,9,0,14,6370,1,102,1,2000,3,1
9,dummy-lora-7b-rank-8-10,1459,61,8.67640471458435,2.550462007522583,0.0,149743,10,0,14,6370,1,102,1,2000,1,1
10,dummy-lora-7b-rank-8-11,414,4,2.6314117908477783,2.5499110221862793,0.0,149742,11,0,14,6370,1,102,1,2000,2,1
11,dummy-lora-7b-rank-8-12,212,33,5.957963228225708,2.5484724044799805,0.0,149741,12,0,14,6370,1,102,1,2000,1,1
12,dummy-lora-7b-rank-8-13,711,77,11.114284992218018,2.547276496887207,0.0,149740,13,0,13,7011,1,577,1,2000,1,1
13,dummy-lora-7b-rank-8-3,140,1,2.5469281673431396,2.546787977218628,0.0,160976,14,0,17,5770,1,57,1,2000,4,2
14,dummy-lora-7b-rank-8-14,959,9,2.7570548057556152,2.5457332134246826,0.0,142163,15,0,10,14854,1,74,1,2000,1,1
15,dummy-lora-7b-rank-8-14,197,6,2.678640365600586,2.5442817211151123,0.0,142160,17,0,10,14854,1,74,1,2000,1,1
16,dummy-lora-7b-rank-8-14,1282,12,3.857877492904663,2.543027877807617,0.0,129887,20,0,10,14854,1,74,1,2000,1,1
17,dummy-lora-7b-rank-8-15,471,1,2.542074680328369,2.541731357574463,0.0,129886,21,0,9,6481,1,66,1,2000,1,1
18,dummy-lora-7b-rank-8-17,726,3,2.596539258956909,2.540790557861328,0.0,125897,23,0,9,6481,1,66,1,2000,5,1
19,dummy-lora-7b-rank-8-17,64,1,2.540104866027832,2.5399630069732666,0.0,125897,24,0,9,6481,1,66,1,2000,5,2
20,dummy-lora-7b-rank-8-19,224,1,2.53834867477417,2.537877082824707,0.0,125894,27,0,9,6481,1,66,1,2000,4,1
21,dummy-lora-7b-rank-8-20,661,3,2.5932044982910156,2.537583351135254,0.0,125893,28,0,9,6481,1,66,1,2000,1,1
22,dummy-lora-7b-rank-8-14,828,8,2.722182273864746,2.5367214679718018,0.0,142162,29,0,10,14854,1,74,1,2000,1,1
23,dummy-lora-7b-rank-8-14,219,1,2.5356714725494385,2.535311460494995,0.0,125892,30,0,8,1172,1,4,1,2000,1,1
24,dummy-lora-7b-rank-8-21,904,11,2.797879695892334,2.534520149230957,0.0,160979,31,0,17,5770,1,57,1,2000,3,1
25,dummy-lora-7b-rank-8-22,358,6,2.667909860610962,2.5335025787353516,0.0,160981,32,0,17,5770,1,57,1,2000,1,1
26,dummy-lora-7b-rank-8-23,658,7,2.691817045211792,2.5322959423065186,0.0,160980,33,0,17,5770,1,57,1,2000,4,1
27,dummy-lora-7b-rank-8-24,742,2,3.846752405166626,3.8074398040771484,0.0,160995,34,0,17,5770,1,57,1,2000,5,1
28,dummy-lora-7b-rank-8-25,653,5,3.922779083251953,3.8053317070007324,0.0,160990,35,0,17,5770,1,57,1,2000,4,1
29,dummy-lora-7b-rank-8-26,45,1,3.8036231994628906,3.802992820739746,0.0,160999,36,0,17,5770,1,57,1,2000,7,1
30,dummy-lora-7b-rank-8-27,447,4,3.895059823989868,3.8043127059936523,0.0,160997,37,0,17,5770,1,57,1,2000,2,1
31,dummy-lora-7b-rank-8-28,83,1,3.802720785140991,3.801931858062744,0.0,160998,38,0,17,5770,1,57,1,2000,4,1
32,dummy-lora-7b-rank-8-27,364,4,3.893110990524292,3.8009109497070312,0.0,160997,39,0,17,5770,1,57,1,2000,2,2
33,dummy-lora-7b-rank-8-29,606,7,3.9710073471069336,3.800133466720581,0.0,160996,40,0,17,5770,1,57,1,2000,1,1
34,dummy-lora-7b-rank-8-24,122,1,3.8004913330078125,3.800128698348999,0.0,160995,41,0,17,5770,1,57,1,2000,5,2
35,dummy-lora-7b-rank-8-30,67,1,3.798443555831909,3.7976675033569336,0.0,160994,42,0,17,5770,1,57,1,2000,4,1
36,dummy-lora-7b-rank-8-31,1457,1,3.798379898071289,3.79801344871521,0.0,160993,43,0,17,5770,1,57,1,2000,2,1
