,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made
0,dummy-lora-7b-rank-8-0,178,18,2.83553147315979,1.6263706684112549,0.0,0,0,0,2,25772,1,522,1,2000,1,1
1,dummy-lora-7b-rank-8-2,532,8,1.8514821529388428,1.625260829925537,0.0,160977,2,0,2,24866,1,590,1,2000,12,1
2,dummy-lora-7b-rank-8-3,732,2,1.6790833473205566,1.6245179176330566,0.0,160976,3,0,2,24866,1,590,1,2000,4,1
3,dummy-lora-7b-rank-8-4,604,1,1.6237244606018066,1.6235055923461914,0.0,160975,4,0,2,24866,1,590,1,2000,4,1
4,dummy-lora-7b-rank-8-5,225,20,2.892287254333496,1.622750997543335,0.0,157161,5,0,2,14995,1,287,1,2000,1,1
5,dummy-lora-7b-rank-8-6,225,18,2.830806016921997,1.6219825744628906,0.0,157160,6,0,2,14995,1,287,1,2000,1,1
6,dummy-lora-7b-rank-8-7,947,3,2.697833776473999,2.6411144733428955,0.0,156466,7,0,2,30310,1,518,1,2000,2,1
7,dummy-lora-7b-rank-8-8,44,1,2.640550136566162,2.640235662460327,0.0,156465,8,0,2,45254,1,733,1,2000,1,1
8,dummy-lora-7b-rank-8-9,44,1,2.6391420364379883,2.638645887374878,0.0,149744,9,0,2,45254,1,733,1,2000,3,1
9,dummy-lora-7b-rank-8-10,1459,61,8.248892784118652,2.6383068561553955,0.0,149743,10,0,2,45254,1,733,1,2000,1,1
10,dummy-lora-7b-rank-8-11,414,4,2.7205135822296143,2.6374690532684326,0.0,149742,11,0,2,45254,1,733,1,2000,2,1
11,dummy-lora-7b-rank-8-12,212,33,5.898627758026123,2.636241912841797,0.0,149741,12,0,2,45254,1,733,1,2000,1,1
12,dummy-lora-7b-rank-8-13,711,77,10.543614387512207,2.635878562927246,0.0,149740,13,0,2,39047,1,1325,1,2000,1,1
13,dummy-lora-7b-rank-8-3,140,1,2.634554147720337,2.6341819763183594,0.0,160976,14,0,2,24866,1,590,1,2000,4,2
14,dummy-lora-7b-rank-8-14,959,9,2.8559365272521973,2.6337835788726807,0.0,142163,15,0,2,56808,1,157,1,2000,1,1
15,dummy-lora-7b-rank-8-14,197,6,2.7681868076324463,2.6322646141052246,0.0,142160,17,0,2,56808,1,157,1,2000,1,1
16,dummy-lora-7b-rank-8-14,1282,12,3.959317207336426,2.631636381149292,0.0,129887,20,0,2,56808,1,157,1,2000,1,1
17,dummy-lora-7b-rank-8-15,471,1,2.630230188369751,2.629923105239868,0.0,129886,21,0,2,23936,1,634,1,2000,3,3
18,dummy-lora-7b-rank-8-17,726,3,2.685199022293091,2.628697395324707,0.0,125897,23,0,2,23936,1,634,1,2000,5,2
19,dummy-lora-7b-rank-8-17,64,1,2.6278061866760254,2.627300262451172,0.0,125897,24,0,2,23936,1,634,1,2000,5,1
20,dummy-lora-7b-rank-8-19,224,1,2.627039909362793,2.6269261837005615,0.0,125894,27,0,2,23936,1,634,1,2000,4,1
21,dummy-lora-7b-rank-8-20,661,3,2.681602716445923,2.62546443939209,0.0,125893,28,0,2,23936,1,634,1,2000,1,1
22,dummy-lora-7b-rank-8-14,828,8,2.8134982585906982,2.624450445175171,0.0,142162,29,0,2,56808,1,157,1,2000,1,1
23,dummy-lora-7b-rank-8-14,219,1,2.623467445373535,2.6230051517486572,0.0,125892,30,0,2,1957,1,11,1,2000,1,1
24,dummy-lora-7b-rank-8-21,904,11,2.8984267711639404,2.6221330165863037,0.0,160979,31,0,2,24866,1,590,1,2000,3,1
25,dummy-lora-7b-rank-8-22,358,6,2.7571775913238525,2.620880126953125,0.0,160981,32,0,2,24866,1,590,1,2000,1,1
26,dummy-lora-7b-rank-8-23,658,7,2.7823379039764404,2.619313955307007,0.0,160980,33,0,2,24866,1,590,1,2000,4,2
27,dummy-lora-7b-rank-8-24,742,2,3.9470653533935547,3.904287099838257,0.0,160995,34,0,2,24866,1,590,1,2000,5,2
28,dummy-lora-7b-rank-8-25,653,5,4.035887718200684,3.903259515762329,0.0,160990,35,0,2,24866,1,590,1,2000,4,2
29,dummy-lora-7b-rank-8-26,45,1,3.9023709297180176,3.901977777481079,0.0,160999,36,0,2,24866,1,590,1,2000,7,1
30,dummy-lora-7b-rank-8-27,447,4,4.012927293777466,3.8998332023620605,0.0,160997,37,0,2,24866,1,590,1,2000,2,2
31,dummy-lora-7b-rank-8-28,83,1,3.899425506591797,3.898704767227173,0.0,160998,38,0,2,24866,1,590,1,2000,4,1
32,dummy-lora-7b-rank-8-27,364,4,4.010711669921875,3.8987691402435303,0.0,160997,39,0,2,24866,1,590,1,2000,2,1
33,dummy-lora-7b-rank-8-29,606,7,4.092910289764404,3.8961338996887207,0.0,160996,40,0,2,24866,1,590,1,2000,1,1
34,dummy-lora-7b-rank-8-24,122,1,3.896482467651367,3.895854949951172,0.0,160995,41,0,2,24866,1,590,1,2000,5,1
35,dummy-lora-7b-rank-8-30,67,1,3.8960158824920654,3.8956713676452637,0.0,160994,42,0,2,24866,1,590,1,2000,4,1
36,dummy-lora-7b-rank-8-31,1457,1,3.894718647003174,3.8942763805389404,0.0,160993,43,0,2,24866,1,590,1,2000,2,1
37,dummy-lora-7b-rank-8-32,866,4,4.005354642868042,3.892253875732422,0.0,160986,44,0,2,24866,1,590,1,2000,4,2
38,dummy-lora-7b-rank-8-33,1306,18,4.881791830062866,3.8914177417755127,0.0,160992,45,0,2,24866,1,590,1,2000,1,1
39,dummy-lora-7b-rank-8-23,67,1,3.891737937927246,3.8913679122924805,0.0,160980,46,0,2,24866,1,590,1,2000,4,1
40,dummy-lora-7b-rank-8-34,997,1,3.8905627727508545,3.890141725540161,0.0,160991,47,0,2,24866,1,590,1,2000,2,1
41,dummy-lora-7b-rank-8-35,746,1,3.8892955780029297,3.888866662979126,0.0,160985,48,0,2,24866,1,590,1,2000,3,2
42,dummy-lora-7b-rank-8-37,561,3,3.9570095539093018,3.8862555027008057,0.0,160982,50,0,2,24866,1,590,1,2000,4,4
43,dummy-lora-7b-rank-8-38,1139,4,3.9989302158355713,3.8858790397644043,0.0,160988,51,0,2,24866,1,590,1,2000,4,1
44,dummy-lora-7b-rank-8-39,116,1,3.886169195175171,3.885772705078125,0.0,160987,52,0,2,24866,1,590,1,2000,2,1
45,dummy-lora-7b-rank-8-32,234,1,3.885183095932007,3.8847646713256836,0.0,160986,53,0,2,24866,1,590,1,2000,4,1
46,dummy-lora-7b-rank-8-37,409,2,3.9267890453338623,3.8838841915130615,0.0,160982,54,0,2,24866,1,590,1,2000,4,3
47,dummy-lora-7b-rank-8-35,113,1,3.8822362422943115,3.8815536499023438,0.0,160985,55,0,2,24866,1,590,1,2000,3,1
48,dummy-lora-7b-rank-8-40,867,1,3.882070779800415,3.8817195892333984,0.0,160984,56,0,2,24866,1,590,1,2000,4,1
49,dummy-lora-7b-rank-8-37,364,2,3.9234163761138916,3.8804879188537598,0.0,160982,57,0,2,24866,1,590,1,2000,4,2
50,dummy-lora-7b-rank-8-41,1863,1,3.8792407512664795,3.8785996437072754,0.0,160983,58,0,2,24866,1,590,1,2000,2,1
51,dummy-lora-7b-rank-8-37,447,2,3.921441078186035,3.8775997161865234,0.0,160982,59,0,2,24866,1,590,1,2000,4,1
52,dummy-lora-7b-rank-8-42,510,2,3.9199132919311523,3.876312255859375,0.0,43233,60,0,2,24866,1,590,1,2000,1,1
53,dummy-lora-7b-rank-8-25,63,1,3.875781297683716,3.8751068115234375,0.0,160990,61,0,2,24866,1,590,1,2000,4,1
54,dummy-lora-7b-rank-8-3,533,4,3.9871015548706055,3.874255418777466,0.0,161000,62,0,2,24866,1,590,1,2000,1,1
55,dummy-lora-7b-rank-8-14,100,1,3.872807264328003,3.872290849685669,0.0,125891,63,0,2,1957,1,11,1,2000,1,1
56,dummy-lora-7b-rank-8-14,186,1,3.8726613521575928,3.872012138366699,0.0,112524,64,0,2,1957,1,11,1,2000,1,1
57,dummy-lora-7b-rank-8-43,205,6,4.03502082824707,3.871016263961792,0.0,53181,65,0,2,18182,1,501,1,2000,2,2
58,dummy-lora-7b-rank-8-44,45,1,3.870527744293213,3.869860887527466,0.0,53184,66,0,2,18182,1,501,1,2000,1,1
59,dummy-lora-7b-rank-8-14,50,1,3.870068311691284,3.8696792125701904,0.0,53183,67,0,2,18182,1,501,1,2000,1,1
60,dummy-lora-7b-rank-8-45,748,5,4.779224157333374,4.673213243484497,0.0,53182,68,0,2,18182,1,501,1,2000,1,1
61,dummy-lora-7b-rank-8-43,749,5,4.7782604694366455,4.672194242477417,0.0,53181,69,0,2,18182,1,501,1,2000,2,1
62,dummy-lora-7b-rank-8-46,89,4,4.750448703765869,4.6711554527282715,0.0,40664,70,0,2,18182,1,501,1,2000,2,2
63,dummy-lora-7b-rank-8-44,89,3,4.68647575378418,4.632968425750732,0.0,40667,71,0,2,18182,1,501,1,2000,1,1
64,dummy-lora-7b-rank-8-14,205,6,4.763606071472168,4.6309428215026855,0.0,40666,72,0,2,18182,1,501,1,2000,3,1
65,dummy-lora-7b-rank-8-44,768,3,4.683226108551025,4.62959098815918,0.0,40665,73,0,2,18182,1,501,1,2000,1,1
66,dummy-lora-7b-rank-8-46,747,3,4.681681156158447,4.627938985824585,0.0,40664,74,0,2,18182,1,501,1,2000,2,1
67,dummy-lora-7b-rank-8-47,155,15,5.8601393699646,4.627312660217285,0.0,40663,75,0,2,4476,1,400,1,2000,1,1
68,dummy-lora-7b-rank-8-48,175,8,4.811170339584351,4.62647819519043,0.0,40662,76,0,2,4476,1,400,1,2000,1,1
69,dummy-lora-7b-rank-8-49,549,17,5.925541400909424,4.625311613082886,0.0,40661,77,0,2,4476,1,400,1,2000,1,1
70,dummy-lora-7b-rank-8-50,1043,8,4.809078693389893,4.623914957046509,0.0,53179,78,0,2,18182,1,501,1,2000,2,2
71,dummy-lora-7b-rank-8-51,164,20,6.003272294998169,4.622763395309448,0.0,40660,79,0,2,4476,1,400,1,2000,1,1
72,dummy-lora-7b-rank-8-52,514,8,4.806712865829468,4.6219117641448975,0.0,29127,80,0,2,4476,1,400,1,2000,1,1
73,dummy-lora-7b-rank-8-53,390,50,9.310211896896362,4.620431661605835,0.0,29126,81,0,2,4476,1,400,1,2000,2,1
74,dummy-lora-7b-rank-8-54,209,12,5.764876365661621,4.61906361579895,0.0,29125,82,0,2,4476,1,400,1,2000,1,1
75,dummy-lora-7b-rank-8-55,539,22,7.066384553909302,4.6185290813446045,0.0,29124,83,0,2,4476,1,400,1,2000,1,1
76,dummy-lora-7b-rank-8-14,176,6,4.7501220703125,4.617610216140747,0.0,29123,84,0,2,3510,1,263,1,2000,1,1
77,dummy-lora-7b-rank-8-56,536,12,5.753389120101929,4.607538461685181,0.0,40659,93,0,2,4476,1,400,1,2000,1,1
78,dummy-lora-7b-rank-8-57,192,1,4.606015920639038,4.605708360671997,0.0,53185,95,0,2,18182,1,501,1,2000,1,1
79,dummy-lora-7b-rank-8-44,448,21,6.006288290023804,4.604730844497681,0.0,53153,96,0,2,18182,1,501,1,2000,4,4
80,dummy-lora-7b-rank-8-44,319,6,5.858960866928101,5.716912746429443,0.0,112520,100,0,2,12115,1,177,1,2000,1,1
81,dummy-lora-7b-rank-8-58,566,5,5.8312883377075195,5.715864419937134,0.0,53078,101,0,2,12115,1,177,1,2000,1,1
82,dummy-lora-7b-rank-8-59,342,17,7.1722493171691895,5.714135646820068,0.0,53101,102,0,2,12115,1,177,1,2000,1,1
83,dummy-lora-7b-rank-8-60,1116,7,5.896452188491821,5.713225364685059,0.0,112519,103,0,2,12115,1,177,1,2000,1,1
84,dummy-lora-7b-rank-8-61,422,9,5.945385456085205,5.7121007442474365,0.0,112518,104,0,2,12115,1,177,1,2000,1,1
85,dummy-lora-7b-rank-8-62,618,6,5.853255748748779,5.7112648487091064,0.0,112517,105,0,2,12115,1,177,1,2000,1,1
86,dummy-lora-7b-rank-8-63,749,6,5.8516011238098145,5.70989990234375,0.0,112516,106,0,2,12115,1,177,1,2000,1,1
87,dummy-lora-7b-rank-8-64,393,5,5.823552370071411,5.708583354949951,0.0,112515,107,0,2,12115,1,177,1,2000,1,1
88,dummy-lora-7b-rank-8-65,1014,6,5.849262475967407,5.707543849945068,0.0,112514,108,0,2,12115,1,177,1,2000,1,1
89,dummy-lora-7b-rank-8-66,409,15,7.109520196914673,5.706691265106201,0.0,112513,109,0,2,12115,1,177,1,2000,1,1
90,dummy-lora-7b-rank-8-67,1071,4,5.792886257171631,5.705648422241211,0.0,53186,110,0,2,18182,1,501,1,2000,1,1
91,dummy-lora-7b-rank-8-68,548,5,5.819624662399292,5.704252481460571,0.0,112512,111,0,2,12115,1,177,1,2000,1,1
92,dummy-lora-7b-rank-8-69,393,5,5.818561315536499,5.703172922134399,0.0,112510,112,0,2,12115,1,177,1,2000,1,1
93,dummy-lora-7b-rank-8-70,447,6,5.844388961791992,5.702325105667114,0.0,112509,113,0,2,12115,1,177,1,2000,1,1
94,dummy-lora-7b-rank-8-71,713,6,5.843120336532593,5.701043128967285,0.0,112508,114,0,2,12115,1,177,1,2000,1,1
95,dummy-lora-7b-rank-8-72,413,9,5.933131694793701,5.699856519699097,0.0,53513,115,0,2,12115,1,177,1,2000,1,1
96,dummy-lora-7b-rank-8-73,355,6,5.841033935546875,5.6990272998809814,0.0,53512,116,0,2,12115,1,177,1,2000,1,1
97,dummy-lora-7b-rank-8-74,460,8,5.9075257778167725,5.697705984115601,0.0,53511,117,0,2,12115,1,177,1,2000,1,1
98,dummy-lora-7b-rank-8-75,625,5,5.8119776248931885,5.6967339515686035,0.0,53510,118,0,2,12115,1,177,1,2000,1,1
99,dummy-lora-7b-rank-8-30,166,9,5.927397727966309,5.695790767669678,0.0,53509,119,0,2,12115,1,177,1,2000,1,1
100,dummy-lora-7b-rank-8-76,361,6,5.836621284484863,5.694655418395996,0.0,53508,120,0,2,12115,1,177,1,2000,1,1
101,dummy-lora-7b-rank-8-77,207,5,5.808200836181641,5.693188667297363,0.0,53507,121,0,2,12115,1,177,1,2000,1,1
102,dummy-lora-7b-rank-8-78,556,6,5.834453821182251,5.692511558532715,0.0,53506,122,0,2,12115,1,177,1,2000,1,1
103,dummy-lora-7b-rank-8-79,1330,6,5.833462715148926,5.691433906555176,0.0,53505,123,0,2,12115,1,177,1,2000,1,1
104,dummy-lora-7b-rank-8-80,176,6,5.8317646980285645,5.690082788467407,0.0,53504,124,0,2,12115,1,177,1,2000,1,1
105,dummy-lora-7b-rank-8-81,469,7,5.872052192687988,5.689068078994751,0.0,112511,125,0,2,12115,1,177,1,2000,1,1
106,dummy-lora-7b-rank-8-26,41,1,6.987252950668335,6.98571252822876,0.0,160999,127,0,2,24866,1,590,1,2000,7,2
107,dummy-lora-7b-rank-8-30,447,2,7.016449451446533,6.984933614730835,0.0,161001,128,0,2,24866,1,590,1,2000,5,2
108,dummy-lora-7b-rank-8-82,553,9,7.186578035354614,6.983750104904175,0.0,237803,129,0,2,9357,1,345,1,2000,1,1
109,dummy-lora-7b-rank-8-83,264,5,7.0863823890686035,6.982729196548462,0.0,237802,130,0,2,9357,1,345,1,2000,1,1
110,dummy-lora-7b-rank-8-84,947,2,7.0131494998931885,6.981666326522827,0.0,237800,131,0,2,9357,1,345,1,2000,2,2
111,dummy-lora-7b-rank-8-85,1063,3,7.030698299407959,6.9802610874176025,0.0,231804,132,0,2,9357,1,345,1,2000,1,1
112,dummy-lora-7b-rank-8-57,179,65,14.116533994674683,6.977993965148926,0.0,4471,134,0,2,2558,1,1245,1,2000,14,14
113,dummy-lora-7b-rank-8-57,169,56,12.806265592575073,6.937243461608887,0.0,4471,135,0,2,2558,1,1245,1,2000,14,13
114,dummy-lora-7b-rank-8-57,171,55,12.772899150848389,6.935700416564941,0.0,4471,136,0,2,2558,1,1245,1,2000,14,12
115,dummy-lora-7b-rank-8-86,447,2,6.963923454284668,6.934043645858765,0.0,231739,137,0,2,24866,1,590,1,2000,5,5
116,dummy-lora-7b-rank-8-87,816,23,9.037189960479736,6.932962656021118,0.0,231759,138,0,2,24866,1,590,1,2000,2,2
117,dummy-lora-7b-rank-8-88,364,2,6.9634850025177,6.931923866271973,0.0,231785,139,0,2,24866,1,590,1,2000,2,2
118,dummy-lora-7b-rank-8-89,448,2,6.962316989898682,6.930773496627808,0.0,231786,140,0,2,24866,1,590,1,2000,1,1
119,dummy-lora-7b-rank-8-88,409,2,6.959368467330933,6.929440975189209,0.0,231785,141,0,2,24866,1,590,1,2000,2,1
120,dummy-lora-7b-rank-8-90,751,28,9.148372888565063,6.92828106880188,0.0,53542,142,0,2,14512,1,371,1,2000,1,1
121,dummy-lora-7b-rank-8-91,448,3,6.9776389598846436,6.927203893661499,0.0,231783,143,0,2,24866,1,590,1,2000,3,3
122,dummy-lora-7b-rank-8-92,582,9,7.12898063659668,6.925870895385742,0.0,231740,144,0,2,24866,1,590,1,2000,4,4
123,dummy-lora-7b-rank-8-93,668,1,6.926411151885986,6.924891948699951,0.0,231784,145,0,2,24866,1,590,1,2000,1,1
124,dummy-lora-7b-rank-8-94,645,29,9.17051887512207,6.924156188964844,0.0,231676,146,0,2,24866,1,590,1,2000,3,3
125,dummy-lora-7b-rank-8-95,870,1,6.924286127090454,6.92277455329895,0.0,231683,147,0,2,24866,1,590,1,2000,3,3
126,dummy-lora-7b-rank-8-96,826,52,12.675986766815186,6.921675443649292,0.0,231660,148,0,2,24866,1,590,1,2000,3,3
127,dummy-lora-7b-rank-8-97,409,2,6.951885938644409,6.920390844345093,0.0,231767,149,0,2,24866,1,590,1,2000,2,2
128,dummy-lora-7b-rank-8-98,361,4,6.991443634033203,6.919369459152222,0.0,43233,150,0,2,24866,1,590,1,2000,1,1
129,dummy-lora-7b-rank-8-99,855,2,6.9496119022369385,6.918074131011963,0.0,231779,151,0,2,24866,1,590,1,2000,2,2
130,dummy-lora-7b-rank-8-91,410,3,6.9674155712127686,6.916837692260742,0.0,231783,152,0,2,24866,1,590,1,2000,3,1
131,dummy-lora-7b-rank-8-96,66,1,6.917360067367554,6.915985345840454,0.0,231782,153,0,2,24866,1,590,1,2000,1,1
132,dummy-lora-7b-rank-8-101,889,7,7.073585748672485,6.914622783660889,0.0,231776,155,0,2,24866,1,590,1,2000,2,2
133,dummy-lora-7b-rank-8-102,357,4,6.985708951950073,6.913631439208984,0.0,231777,156,0,2,24866,1,590,1,2000,4,4
134,dummy-lora-7b-rank-8-91,433,3,6.963119745254517,6.91285514831543,0.0,231783,157,0,2,24866,1,590,1,2000,3,2
135,dummy-lora-7b-rank-8-103,1715,1,6.912927627563477,6.911488771438599,0.0,231687,158,0,2,24866,1,590,1,2000,3,3
136,dummy-lora-7b-rank-8-104,299,95,17.57749056816101,7.736738681793213,0.0,273192,161,0,2,4653,1,1632,1,2000,10,1
137,dummy-lora-7b-rank-8-105,62,6,7.880392551422119,7.735888481140137,0.0,43233,162,0,2,25718,1,1790,1,2000,1,1
138,dummy-lora-7b-rank-8-106,61,4,7.828974485397339,7.7345921993255615,0.0,43233,163,0,2,25718,1,1790,1,2000,1,1
139,dummy-lora-7b-rank-8-106,62,6,7.87834358215332,7.733626842498779,0.0,43233,164,0,2,25718,1,1790,1,2000,1,1
140,dummy-lora-7b-rank-8-106,60,4,7.826900482177734,7.732210397720337,0.0,43233,165,0,2,25718,1,1790,1,2000,1,1
141,dummy-lora-7b-rank-8-30,432,2,7.703420400619507,7.670675992965698,0.0,161001,190,0,2,24866,1,590,1,2000,5,1
142,dummy-lora-7b-rank-8-108,69,1,7.669206857681274,7.66893744468689,0.0,231781,192,0,2,24866,1,590,1,2000,1,1
143,dummy-lora-7b-rank-8-109,448,3,7.736765623092651,7.668132543563843,0.0,231773,193,0,2,24866,1,590,1,2000,4,3
144,dummy-lora-7b-rank-8-110,325,2,7.700043678283691,7.667275905609131,0.0,43233,194,0,2,24866,1,590,1,2000,1,1
145,dummy-lora-7b-rank-8-102,678,4,7.760195016860962,7.665792226791382,0.0,231749,195,0,2,24866,1,590,1,2000,2,2
146,dummy-lora-7b-rank-8-111,1121,31,10.344858646392822,7.6647093296051025,0.0,231661,196,0,2,24866,1,590,1,2000,4,4
147,dummy-lora-7b-rank-8-109,410,3,7.732292175292969,7.663776159286499,0.0,231773,197,0,2,24866,1,590,1,2000,4,2
148,dummy-lora-7b-rank-8-112,363,2,7.695563554763794,7.662765026092529,0.0,231772,198,0,2,24866,1,590,1,2000,6,6
149,dummy-lora-7b-rank-8-112,447,2,7.6943628787994385,7.661587238311768,0.0,231772,199,0,2,24866,1,590,1,2000,6,5
150,dummy-lora-7b-rank-8-113,1769,1,7.660768747329712,7.660635948181152,0.0,231688,200,0,2,24866,1,590,1,2000,3,3
151,dummy-lora-7b-rank-8-114,918,117,19.09788203239441,7.659152507781982,0.0,231500,201,0,2,24866,1,590,1,2000,3,3
152,dummy-lora-7b-rank-8-112,561,3,7.72683048248291,7.658187389373779,0.0,231772,202,0,2,24866,1,590,1,2000,6,4
153,dummy-lora-7b-rank-8-115,358,3,7.7255964279174805,7.656954288482666,0.0,43233,203,0,2,24866,1,590,1,2000,1,1
154,dummy-lora-7b-rank-8-115,506,3,7.724485635757446,7.655888557434082,0.0,43233,204,0,2,24866,1,590,1,2000,1,1
155,dummy-lora-7b-rank-8-112,471,2,7.687734365463257,7.654815673828125,0.0,231772,205,0,2,24866,1,590,1,2000,6,3
156,dummy-lora-7b-rank-8-116,66,1,8.866437673568726,8.86610746383667,0.0,231774,206,0,2,24866,1,590,1,2000,1,1
157,dummy-lora-7b-rank-8-109,364,3,8.929550886154175,8.865689277648926,0.0,231773,207,0,2,24866,1,590,1,2000,4,1
158,dummy-lora-7b-rank-8-112,119,2,8.89504361152649,8.864214658737183,0.0,231772,208,0,2,24866,1,590,1,2000,6,1
159,dummy-lora-7b-rank-8-38,889,7,9.01621961593628,8.862772703170776,0.0,160988,209,0,2,24866,1,590,1,2000,4,2
160,dummy-lora-7b-rank-8-39,608,7,9.015290021896362,8.862494707107544,0.0,160987,212,0,2,24866,1,590,1,2000,2,2
161,dummy-lora-7b-rank-8-30,561,3,8.92513918876648,8.86089539527893,0.0,161001,213,0,2,24866,1,590,1,2000,5,4
162,dummy-lora-7b-rank-8-120,1219,11,9.119487762451172,8.859633684158325,0.0,161004,215,0,2,24866,1,590,1,2000,3,1
