,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made
0,dummy-lora-7b-rank-8-0,178,18,2.710634708404541,1.5559031963348389,0.0,0,0,0,2,25772,1,522,1,2000,1,1
1,dummy-lora-7b-rank-8-2,532,8,1.782179594039917,1.5545382499694824,0.0,160977,2,0,2,24866,1,590,1,2000,12,1
2,dummy-lora-7b-rank-8-3,732,2,1.6039087772369385,1.5537323951721191,0.0,160976,3,0,2,24866,1,590,1,2000,4,1
3,dummy-lora-7b-rank-8-4,604,1,2.5162923336029053,2.516035795211792,0.0,160975,4,0,2,24866,1,590,1,2000,4,1
4,dummy-lora-7b-rank-8-5,225,20,4.079148054122925,2.515538454055786,0.0,157161,5,0,2,14995,1,287,1,2000,1,1
5,dummy-lora-7b-rank-8-6,225,18,4.028264045715332,2.5143749713897705,0.0,157160,6,0,2,14995,1,287,1,2000,1,1
6,dummy-lora-7b-rank-8-7,947,3,2.5712480545043945,2.513939380645752,0.0,156466,7,0,2,30310,1,518,1,2000,2,1
7,dummy-lora-7b-rank-8-8,44,1,2.51254940032959,2.5120067596435547,0.0,156465,8,0,2,45254,1,733,1,2000,1,1
8,dummy-lora-7b-rank-8-9,44,1,2.5123794078826904,2.512132167816162,0.0,149744,9,0,2,45254,1,733,1,2000,3,1
9,dummy-lora-7b-rank-8-10,1459,61,8.793253898620605,2.5111091136932373,0.0,149743,10,0,2,45254,1,733,1,2000,1,1
10,dummy-lora-7b-rank-8-11,414,4,2.5946855545043945,2.510021924972534,0.0,149742,11,0,2,45254,1,733,1,2000,2,1
11,dummy-lora-7b-rank-8-12,212,33,6.025989055633545,2.5090460777282715,0.0,149741,12,0,2,45254,1,733,1,2000,1,1
12,dummy-lora-7b-rank-8-13,711,77,11.254052877426147,2.5076904296875,0.0,149740,13,0,2,39047,1,1325,1,2000,1,1
13,dummy-lora-7b-rank-8-3,140,1,2.507066488265991,2.506721258163452,0.0,160976,14,0,2,24866,1,590,1,2000,4,2
14,dummy-lora-7b-rank-8-14,959,9,2.7245876789093018,2.5058083534240723,0.0,142163,15,0,2,56808,1,157,1,2000,1,1
15,dummy-lora-7b-rank-8-14,197,6,2.642735481262207,2.504009485244751,0.0,142160,17,0,2,56808,1,157,1,2000,1,1
16,dummy-lora-7b-rank-8-14,1282,12,3.8330538272857666,2.5036137104034424,0.0,129887,20,0,2,56808,1,157,1,2000,1,1
17,dummy-lora-7b-rank-8-15,471,1,2.502730369567871,2.502375364303589,0.0,129886,21,0,2,23936,1,634,1,2000,3,3
18,dummy-lora-7b-rank-8-17,726,3,2.558704376220703,2.500469207763672,0.0,125897,23,0,2,23936,1,634,1,2000,5,2
19,dummy-lora-7b-rank-8-17,64,1,2.500322103500366,2.5000250339508057,0.0,125897,24,0,2,23936,1,634,1,2000,5,1
20,dummy-lora-7b-rank-8-19,224,1,2.4992916584014893,2.4990310668945312,0.0,125894,27,0,2,23936,1,634,1,2000,4,1
21,dummy-lora-7b-rank-8-20,661,3,2.5555918216705322,2.4979069232940674,0.0,125893,28,0,2,23936,1,634,1,2000,1,1
22,dummy-lora-7b-rank-8-14,828,8,2.6880691051483154,2.4966464042663574,0.0,142162,29,0,2,56808,1,157,1,2000,1,1
23,dummy-lora-7b-rank-8-14,219,1,4.736021995544434,4.735793352127075,0.0,125892,30,0,2,1957,1,11,1,2000,1,1
